date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-12-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5171.0
2024-12-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8798.0
2024-12-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8058.0
2024-12-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5026.0
2024-12-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8440.0
2024-12-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5077.0
2024-12-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8741.0
2024-12-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8417.0
2024-12-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7680.0
2024-12-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7878.0
2024-12-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8165.0
2024-12-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5365.0
2024-12-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7790.0
2024-12-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7886.0
2024-12-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8773.0
2024-12-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7839.0
2024-12-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7432.0
2024-12-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7507.0
2024-12-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7746.0
2024-12-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6327.0
2024-12-29 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5164.0
2024-12-30 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6439.0
2024-12-31 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7980.0
2025-01-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8643.0
2025-01-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7960.0
2025-01-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5151.0
2025-01-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7340.0
2025-01-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8688.0
2025-01-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7458.0
2025-01-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8964.0
2025-01-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7587.0
2025-01-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6524.0
2025-01-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6184.0
2025-01-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7709.0
2025-01-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6249.0
2025-01-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6265.0
2025-01-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7468.0
2025-01-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6368.0
2025-01-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6221.0
2025-01-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8737.0
2025-01-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5930.0
2025-01-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6723.0
2025-01-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7301.0
2025-01-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5155.0
2025-01-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6204.0
2025-01-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5461.0
2025-01-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7971.0
2025-01-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7522.0
2025-01-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6047.0
2025-01-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6000.0
2025-01-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6089.0
2025-01-29 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5803.0
2025-01-30 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7555.0
2025-01-31 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7344.0
2025-02-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7506.0
2025-02-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8269.0
2025-02-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6970.0
2025-02-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7815.0
2025-02-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6821.0
2025-02-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5107.0
2025-02-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7346.0
2025-02-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5281.0
2025-02-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5442.0
2025-02-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6855.0
2025-02-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5821.0
2025-02-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5652.0
2025-02-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7536.0
2025-02-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6803.0
2025-02-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8554.0
2025-02-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8711.0
2025-02-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5015.0
2025-02-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5574.0
2025-02-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6923.0
2025-02-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5116.0
2025-02-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5410.0
2025-02-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5837.0
2025-02-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8844.0
2025-02-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6685.0
2025-02-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6729.0
2025-02-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6968.0
2025-02-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8616.0
2025-02-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5241.0
2025-03-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6370.0
2025-03-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6989.0
2025-03-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6271.0
2025-03-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7909.0
2025-03-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5118.0
2025-03-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6422.0
2025-03-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5171.0
2025-03-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6735.0
2025-03-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7716.0
2025-03-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5958.0
2025-03-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5737.0
2025-03-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7492.0
2025-03-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8429.0
2025-03-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6858.0
2025-03-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7893.0
2025-03-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6382.0
2025-03-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6884.0
2025-03-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6109.0
2025-03-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6167.0
2025-03-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5438.0
2025-03-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5837.0
2025-03-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7761.0
2025-03-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8330.0
2025-03-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6122.0
2025-03-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5342.0
2025-03-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7105.0
2025-03-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6728.0
2025-03-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7470.0
2025-03-29 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8255.0
2025-03-30 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7431.0
2025-03-31 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8977.0
2025-04-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6454.0
2025-04-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7922.0
2025-04-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6553.0
2025-04-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7015.0
2025-04-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7006.0
2025-04-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7375.0
2025-04-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8292.0
2025-04-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8814.0
2025-04-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5966.0
2025-04-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7926.0
2025-04-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7361.0
2025-04-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7084.0
2025-04-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6598.0
2025-04-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5452.0
2025-04-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6468.0
2025-04-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6538.0
2025-04-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7729.0
2025-04-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8697.0
2025-04-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5555.0
2025-04-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6830.0
2025-04-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5893.0
2025-04-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5712.0
2025-04-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7731.0
2025-04-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8547.0
2025-04-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5779.0
2024-01-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8398.0
2024-01-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8941.0
2024-01-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8626.0
2024-01-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6347.0
2024-01-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5204.0
2024-01-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7311.0
2024-01-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8512.0
2024-01-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5353.0
2024-01-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8133.0
2024-01-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5684.0
2024-01-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7648.0
2024-01-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6145.0
2024-01-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8647.0
2024-01-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5970.0
2024-01-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7241.0
2024-01-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7668.0
2024-01-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8832.0
2024-01-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6995.0
2024-01-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5902.0
2024-01-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5189.0
2024-01-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7275.0
2024-01-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6120.0
2024-01-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8827.0
2024-01-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7415.0
2024-01-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8381.0
2024-01-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8033.0
2024-01-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5074.0
2024-01-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5886.0
2024-01-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8424.0
2024-01-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7735.0
2024-01-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7132.0
2024-02-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5181.0
2024-02-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8796.0
2024-02-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5932.0
2024-02-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5557.0
2024-02-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8944.0
2024-02-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6221.0
2024-02-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6259.0
2024-02-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8230.0
2024-02-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6748.0
2024-02-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5158.0
2024-02-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8955.0
2024-02-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6260.0
2024-02-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6224.0
2024-02-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7910.0
2024-02-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6826.0
2024-02-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7226.0
2024-02-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6831.0
2024-02-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8503.0
2024-02-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7601.0
2024-02-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5051.0
2024-02-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6212.0
2024-02-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7574.0
2024-02-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6654.0
2024-02-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7762.0
2024-02-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8014.0
2024-02-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6064.0
2024-02-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7187.0
2024-02-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5862.0
2024-02-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5736.0
2024-03-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5822.0
2024-03-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6175.0
2024-03-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7567.0
2024-03-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7928.0
2024-03-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5653.0
2024-03-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5353.0
2024-03-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5734.0
2024-03-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5499.0
2024-03-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6779.0
2024-03-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6759.0
2024-03-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6824.0
2024-03-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5660.0
2024-03-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8548.0
2024-03-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6870.0
2024-03-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5713.0
2024-03-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6170.0
2024-03-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5944.0
2024-03-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8681.0
2024-03-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6202.0
2024-03-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5125.0
2024-03-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6559.0
2024-03-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7398.0
2024-03-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5321.0
2024-03-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8206.0
2024-03-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7309.0
2024-03-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7171.0
2024-03-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5584.0
2024-03-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8685.0
2024-03-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8132.0
2024-03-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5094.0
2024-03-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6315.0
2024-04-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8241.0
2024-04-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8316.0
2024-04-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6629.0
2024-04-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7451.0
2024-04-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5531.0
